state,year,parliamentry_consituency,consituency_type,cand_name,cand_gender,party_name,Total_Votes_Polled,electors
Andhra Pradesh,1980,BHADRACHALAM,ST,Ratnabai Tadapatla,Female,janta_party,26760,669348
Andhra Pradesh,1980,BHADRACHALAM,ST,Karam Chandraiah,Male,Independent,79208,669348
Andhra Pradesh,1980,BHADRACHALAM,ST,B.Radhabai Ananda Rao,Female,Independent,147534,669348
Andhra Pradesh,1980,ANAKAPALLI,GEN,Unknown,Male,independents,3119,702428
Andhra Pradesh,1980,ANAKAPALLI,GEN,Sri Bala Siva Yagi,Male,independents,3239,702428
Andhra Pradesh,1980,ANAKAPALLI,GEN,Samala Chinnayya Dora,Male,independents,3461,702428
Andhra Pradesh,1980,ANAKAPALLI,GEN,K.V.Ramesam,Male,independents,5140,702428
Andhra Pradesh,1980,ANAKAPALLI,GEN,Salla Chinthalli,Female,independents,5751,702428
Andhra Pradesh,1980,ANAKAPALLI,GEN,D.C.Raju,Male,independents,6088,702428
Andhra Pradesh,1980,ANAKAPALLI,GEN,Pulibanti Pedakotipalli,Male,independents,7532,702428
Andhra Pradesh,1980,ANAKAPALLI,GEN,Koyilada Nuka Raju,Male,independents,7535,702428
Andhra Pradesh,1980,ANAKAPALLI,GEN,Peri Srirama Murthy,Male,independents,10849,702428
Andhra Pradesh,1980,ANAKAPALLI,GEN,Anand Gajapathi Raju Pusapati,Male,janta_party_(secular),149016,702428
Andhra Pradesh,1980,ANAKAPALLI,GEN,Unknown,Male,indian_natioanl_congress_(i),178139,702428
Uttar Pradesh,1980,KAKINADA,GEN,Mohammed Ahmed Ali,Male,independents,1263,741257
Andhra Pradesh,1980,KAKINADA,GEN,Gurram Kameswa Rao,Male,independents,3459,741257
Andhra Pradesh,1980,KAKINADA,GEN,Chinta Subba Rao,Male,independents,3859,741257
Andhra Pradesh,1980,KAKINADA,GEN,Seetharamaraju Saripella,Male,Independent,4478,741257
Andhra Pradesh,1980,KAKINADA,GEN,Bedampudi Satteyya,Male,independents,4496,741257
Andhra Pradesh,1980,KAKINADA,GEN,Appari Ummamaheswara Rao,Male,independents,4913,741257
Andhra Pradesh,1980,KAKINADA,GEN,Bandili Moses,Male,independents,11568,741257
Andhra Pradesh,1980,KAKINADA,GEN,Mulasa Suryanarayana,Male,janta_party_(secular),35353,741257
Andhra Pradesh,1980,KAKINADA,GEN,Sanjeevi Rao M.S.,Male,indian_natioanl_congress_(i),242901,741257
Andhra Pradesh,1980,RAJAHMUNDRY,GEN,Pentaial Seeli,Male,independents,922,756814
Andhra Pradesh,1980,RAJAHMUNDRY,GEN,Putchala Chinnaial,Male,independents,2003,756814
Andhra Pradesh,1980,RAJAHMUNDRY,GEN,M.S.Ch. Pattiabhi Rama Rao,Male,independents,2177,756814
Andhra Pradesh,1980,RAJAHMUNDRY,GEN,Katamraju Varrey,Male,independents,5099,756814
Andhra Pradesh,1980,RAJAHMUNDRY,GEN,Unknown,Male,Independent,8707,756814
Uttar Pradesh,1980,RAJAHMUNDRY,GEN,Chandramalla Raju,Male,independents,10043,756814
Andhra Pradesh,1980,RAJAHMUNDRY,GEN,S.B.P.Pattabhi Rama Rao,Male,indian_natioanl_congress_(i),249377,756814
Andhra Pradesh,1980,AMALAPURAM,SC,Janga Srinivasa Rao,Male,independents,8156,668727
Andhra Pradesh,1980,AMALAPURAM,SC,Bonthu Venkateswara Rao,Male,indian_national_congress_(u),20725,668727
Andhra Pradesh,1980,AMALAPURAM,SC,Iswari Bai,Female,janta_party,123193,668727
Andhra Pradesh,1980,AMALAPURAM,SC,Unknown,Male,indian_natioanl_congress_(i),244283,668727
Andhra Pradesh,1980,NARASAPUR,GEN,Maddala Veeraswamy,Male,independents,2781,721681
Andhra Pradesh,1980,NARASAPUR,GEN,Dosa Venkataramana Rao,Male,independents,3930,721681
Andhra Pradesh,1980,NARASAPUR,GEN,Unknown,Male,janta_party,49062,721681
Andhra Pradesh,1980,NARASAPUR,GEN,Uddaraju Ramam,Male,communist_party_of_india_(marxist),114156,721681
Andhra Pradesh,1980,NARASAPUR,GEN,Alluri Subhaschandra Bose,Male,indian_natioanl_congress_(i),272124,721681
Andhra Pradesh,1980,ELURU,GEN,Vase Rama Rao,Male,independents,812,732089
Andhra Pradesh,1980,ELURU,GEN,Mohd. Sheriff,Male,independents,1319,732089
Andhra Pradesh,1980,ELURU,GEN,M.Krishnamohana Rao Thammareddy,Male,independents,2395,732089
Andhra Pradesh,1980,ELURU,GEN,Chakka Sreeramulu,Male,independents,4364,732089
Andhra Pradesh,1980,ELURU,GEN,Payyati Venkateshwara Vaidya,Male,independents,4760,732089
Andhra Pradesh,1980,ELURU,GEN,Krishnamurthy Yeeranki,Male,independents,5768,732089
Andhra Pradesh,1980,ELURU,GEN,Kaparde M.V.N.,Male,communist_party_of_india,81390,732089
Andhra Pradesh,1980,ELURU,GEN,K.Suryanarayana,Male,janta_party,83470,732089
Andhra Pradesh,1980,ELURU,GEN,Chittoori Subbarao Chowdary,Male,Independent,266805,732089
Andhra Pradesh,1980,MACHILIPATNAM,GEN,Venkataswamy Koonati,Male,Independent,2331,702268
Andhra Pradesh,1980,MACHILIPATNAM,GEN,Nutakki Ramabrahmam,Male,independents,4235,702268
Andhra Pradesh,1980,MACHILIPATNAM,GEN,K.Durgaprasad Parimkayala,Male,janta_party_(secular),91438,702268
Uttar Pradesh,1980,MACHILIPATNAM,GEN,Unknown,Male,janta_party,115108,702268
Andhra Pradesh,1980,MACHILIPATNAM,GEN,Ankineedu Maganti,Male,indian_natioanl_congress_(i),249444,702268
Andhra Pradesh,1980,VIJAYAWADA,GEN,Velamarthi Sikhamani,Male,independents,1868,765506
Andhra Pradesh,1980,BELGAUM,GEN,Alasapuri Rajaiah,Male,independents,3704,765506
Andhra Pradesh,1980,VIJAYAWADA,GEN,Dasari Nagabhushana Rao,Male,communist_party_of_india,129074,765506
Andhra Pradesh,1980,VIJAYAWADA,GEN,K.L.Rao,Male,janta_party,141920,765506
Andhra Pradesh,1980,VIJAYAWADA,GEN,Vidya Chennupati,Female,indian_natioanl_congress_(i),240622,765506
Andhra Pradesh,1980,TENALI,GEN,Ballarapu Raja Rao,Male,independents,4448,705166
Andhra Pradesh,1980,TENALI,GEN,Choppara Sadhu,Male,independents,5455,705166
Andhra Pradesh,1980,TENALI,GEN,Lavu Balagangadhara Rao,Male,communist_party_of_india_(marxist),144457,705166
Andhra Pradesh,1980,TENALI,GEN,Meduri Nageswara Rao,Male,indian_natioanl_congress_(i),214807,705166
Andhra Pradesh,1980,GUNTUR,GEN,Velaga Ankamma Rao,Male,independents,1801,841689
Andhra Pradesh,1980,GUNTUR,GEN,D. Satyanarayana Murthy,Male,independents,4885,841689
Andhra Pradesh,1980,GUNTUR,GEN,Venkatareddy Kolli,Male,independents,6081,841689
Andhra Pradesh,1980,GUNTUR,GEN,G. Krishna Kumari,Female,janta_party,77813,841689
Andhra Pradesh,1980,GUNTUR,GEN,K. Sadasiva Rao,Male,janta_party_(secular),95625,841689
Andhra Pradesh,1980,GUNTUR,GEN,N. G. Ranga,Male,indian_natioanl_congress_(i),252961,841689
Andhra Pradesh,1980,BAPATLA,GEN,Dattatreya Konuri Kannaiah,Male,independents,3167,762427
Andhra Pradesh,1980,BAPATLA,GEN,Sesha Bramhachari Ravuri,Male,independents,3889,762427
Andhra Pradesh,1980,BAPATLA,GEN,Unknown,Male,Independent,7517,762427
Andhra Pradesh,1980,BAPATLA,GEN,Sambaiah Pallaprolu,Male,janta_party_(secular),106375,762427
Andhra Pradesh,1980,BAPATLA,GEN,Ankineedu Prasada Rao Pamulapati,Male,Independent,258116,762427
Andhra Pradesh,1980,NARASARAOPET,GEN,Sura Subbarayudu,Male,Independent,2645,820316
Andhra Pradesh,1980,NARASARAOPET,GEN,Pattan Mahbub Khan,Male,independents,2763,820316
Andhra Pradesh,1980,NARASARAOPET,GEN,T.K. Kothanda Ram,Male,independents,2913,820316
Andhra Pradesh,1980,NARASARAOPET,GEN,P.Satyanarayana Sastry,Male,independents,4881,820316
Andhra Pradesh,1980,NARASARAOPET,GEN,Dattatrey Konuri Kannayya,Male,independents,7472,820316
Andhra Pradesh,1980,NARASARAOPET,GEN,V.Sankar Giri,Male,independents,13524,820316
Andhra Pradesh,1980,NARASARAOPET,GEN,Popuri Brahmanandam,Male,independents,154558,820316
Andhra Pradesh,1980,ONGOLE,GEN,Venkateswara Rao Thanneeru,Male,independents,6134,816274
Andhra Pradesh,1980,ONGOLE,GEN,A. V. K. Chaitanya,Male,janta_party_(secular),77958,816274
Andhra Pradesh,1980,ONGOLE,GEN,A.Bhakthavastala Reddy,Male,janta_party,115656,816274
Andhra Pradesh,1980,ONGOLE,GEN,Venkata Reddi Puli,Male,Independent,266831,816274
Andhra Pradesh,1980,NELLORE,SC,Mathangi Shyamasundara Raju,Male,independents,1659,816504
Andhra Pradesh,1980,NELLORE,SC,D. Narasimhulu,Male,independents,9539,816504
Andhra Pradesh,1980,NELLORE,SC,T. P. Bhanu Raju,Male,communist_party_of_india_(marxist),67075,816504
Andhra Pradesh,1980,NELLORE,GEN,D. Kamakshaiah,Male,indian_natioanl_congress_(i),294326,816504
Andhra Pradesh,1980,TIRUPATHI,SC,M. Subbaramaiah,Male,independents,1084,762941
Andhra Pradesh,1980,TIRUPATHI,SC,T. Veeraraghavulu,Male,independents,2885,762941
Andhra Pradesh,1980,TIRUPATHI,SC,Munaswamy,Male,independents,6459,762941
Andhra Pradesh,1980,TIRUPATHI,SC,Unknown,Male,janta_party_(secular),13369,762941
Andhra Pradesh,1980,TIRUPATHI,SC,Balakrishnaiah Tambura,Male,janta_party,86659,762941
Andhra Pradesh,1980,BELGAUM,SC,Pasala Penchalaiah,Male,indian_natioanl_congress_(i),241965,762941
Andhra Pradesh,1980,CHITTOOR,GEN,N. P. Chengalraya Nayudu,Male,janta_party,172402,739000
Andhra Pradesh,1980,CHITTOOR,GEN,P. Rajagopal Naidu,Male,indian_natioanl_congress_(i),232249,739000
Andhra Pradesh,1980,RAJAMPET,GEN,Kotla Gopalaiah,Male,independents,1277,710540
Andhra Pradesh,1980,RAJAMPET,GEN,P. L. Narayana,Male,independents,2274,710540
Andhra Pradesh,1980,RAJAMPET,GEN,T. Kothanna,Male,independents,2295,710540
Andhra Pradesh,1980,RAJAMPET,GEN,S. Nagaseshagiri Rao,Male,independents,2689,710540
Andhra Pradesh,1980,RAJAMPET,GEN,K. Sadavala Subbanna,Male,independents,3298,710540
Andhra Pradesh,1980,RAJAMPET,GEN,Unknown,Male,independents,4183,710540
Andhra Pradesh,1980,BELGAUM,GEN,M. Venkataramana,Male,independents,7309,710540
Andhra Pradesh,1980,RAJAMPET,GEN,Rathnasabapathy Bandaru,Male,Independent,147910,710540
Andhra Pradesh,1980,RAJAMPET,GEN,P. Parthasarathy,Male,indian_natioanl_congress_(i),189311,710540
Andhra Pradesh,1980,CUDDAPAH,GEN,M. Venkataramana,Male,independents,1966,774582
Andhra Pradesh,1980,CUDDAPAH,GEN,Chidella Krishnaiah,Male,independents,3965,774582
Uttar Pradesh,1980,CUDDAPAH,GEN,Matcha Chinna Narayana,Male,independents,6020,774582
Andhra Pradesh,1980,CUDDAPAH,GEN,P. Raghunatha Reddy,Male,janta_party_(secular),25415,774582
Andhra Pradesh,1980,CUDDAPAH,GEN,K. Obul Reddy,Male,indian_natioanl_congress_(i),256204,774582
Andhra Pradesh,1980,HINDUPUR,GEN,T. Venkataswamy,Male,independents,1692,713647
Andhra Pradesh,1980,HINDUPUR,GEN,V. V. N. Achar,Male,independents,1989,713647
Andhra Pradesh,1980,HINDUPUR,GEN,G. R. Ranganadhaiah,Male,independents,2767,713647
Andhra Pradesh,1980,HINDUPUR,GEN,T. Narasaiah,Male,janta_party_(secular),20000,713647
Andhra Pradesh,1980,HINDUPUR,GEN,P. Bayapa Reddy,Male,indian_natioanl_congress_(i),172401,713647
Andhra Pradesh,1980,ANANTAPUR,GEN,Y. Narrayana Reddy,Male,independents,1674,714608
Andhra Pradesh,1980,ANANTAPUR,GEN,D. Narayanaswmy,Male,janta_party,98561,714608
Andhra Pradesh,1980,ANANTAPUR,GEN,Darur Pullaiah,Male,indian_natioanl_congress_(i),171838,714608
Andhra Pradesh,1980,BELGAUM,GEN,M. Abbas Ali,Male,independents,535,679063
Andhra Pradesh,1980,KURNOOL,GEN,K. Neelakanta Reddy,Male,independents,3184,679063
Andhra Pradesh,1980,KURNOOL,GEN,Ghulam Hussain,Male,independents,3825,679063
Andhra Pradesh,1980,KURNOOL,GEN,P. Mallikarjuna Sastri,Male,independents,13048,679063
Andhra Pradesh,1980,KURNOOL,GEN,K. Venkata Swamy,Male,janta_party_(secular),17678,679063
Andhra Pradesh,1980,KURNOOL,GEN,Nasir Ahmed,Male,janta_party,27040,679063
Andhra Pradesh,1980,KURNOOL,GEN,K. Vijayabhaskara Reddi,Male,indian_natioanl_congress_(i),231889,679063
Andhra Pradesh,1980,NANDYAL,GEN,A. Sultan Mohiddin,Male,independents,2060,737527
Andhra Pradesh,1980,NANDYAL,GEN,S. Pedda Sankara Reddy,Male,independents,8675,737527
Andhra Pradesh,1980,NANDYAL,GEN,N. Venkata Subbaiah,Male,independents,8677,737527
Andhra Pradesh,1980,NANDYAL,GEN,Pentrala Subba Rao,Male,independents,13424,737527
Andhra Pradesh,1980,NANDYAL,GEN,Asif Pasha,Male,indian_national_congress_(u),141228,737527
Andhra Pradesh,1980,NANDYAL,GEN,P. Venkata Subbaiah,Male,indian_natioanl_congress_(i),219606,737527
Andhra Pradesh,1980,NAGARKURNOOL,SC,P. Sayanna,Male,independents,3579,717014
Andhra Pradesh,1980,NAGARKURNOOL,SC,S. B. Ramesh Babu,Male,independents,8133,717014
Andhra Pradesh,1980,NAGARKURNOOL,SC,M. Bheeshamdev,Male,janta_party,80405,717014
Andhra Pradesh,1980,MAHABUBNAGAR,GEN,C. Kistappa,Male,independents,6071,735834
Andhra Pradesh,1980,MAHABUBNAGAR,GEN,M. Narayan,Male,Independent,8034,735834
Andhra Pradesh,1980,MAHABUBNAGAR,GEN,Mohan Reddy,Male,independents,10506,735834
Andhra Pradesh,1980,MAHABUBNAGAR,GEN,Balakistaiah,Male,bharatiya_socialist_party,13380,735834
Andhra Pradesh,1980,MAHABUBNAGAR,GEN,J. Rameshwar Rao,Male,indian_national_congress_(u),89004,735834
Andhra Pradesh,1980,MAHABUBNAGAR,GEN,Unknown,Male,indian_natioanl_congress_(i),241665,735834
Andhra Pradesh,1980,HYDERABAD,GEN,Rajaram Shastry,Male,akhil_bharatiya_ramrajya_parishad,839,692650
Andhra Pradesh,1980,BELGAUM,GEN,Maladi Venkata Subbamma,Female,independents,6129,692650
Andhra Pradesh,1980,HYDERABAD,GEN,Modh. Amanullah Khan,Male,independents,112132,692650
Andhra Pradesh,1980,HYDERABAD,GEN,Ale Narendra,Male,janta_party,135304,692650
Andhra Pradesh,1980,HYDERABAD,GEN,K.S. Narayana,Male,indian_natioanl_congress_(i),166868,692650
Andhra Pradesh,1980,SECUNDERABAD,GEN,Swamy T.S. Deve Anand,Male,independents,245,845037
Andhra Pradesh,1980,SECUNDERABAD,GEN,Unknown,Male,independents,259,845037
Andhra Pradesh,1980,SECUNDERABAD,GEN,Hare Rama D.V.S.S. Murthy,Male,independents,285,845037
Andhra Pradesh,1980,SECUNDERABAD,GEN,K. V. Bhanu Prakash,Male,Independent,421,845037
Andhra Pradesh,1980,SECUNDERABAD,GEN,Osman Bin Saleh,Male,independents,475,845037
Andhra Pradesh,1980,SECUNDERABAD,GEN,N. V. K. S. Someswar Rao,Male,independents,578,845037
Andhra Pradesh,1980,SECUNDERABAD,GEN,B. G. Kesker,Male,independents,597,845037
Andhra Pradesh,1980,SECUNDERABAD,GEN,B. R. Chandraiah,Male,independents,750,845037
Andhra Pradesh,1980,SECUNDERABAD,GEN,Dannulal Ahir,Male,independents,958,845037
Andhra Pradesh,1980,SECUNDERABAD,GEN,Chundi Jagannatham,Male,independents,1226,845037
Andhra Pradesh,1980,SECUNDERABAD,GEN,Chinta Subba Rao,Male,independents,1591,845037
Uttar Pradesh,1980,SECUNDERABAD,GEN,M. Sojee,Male,independents,1623,845037
Andhra Pradesh,1980,SECUNDERABAD,GEN,M.M. Jahangir Ali,Male,independents,4286,845037
Andhra Pradesh,1980,SECUNDERABAD,GEN,Y.Sivarama Sastry,Male,janta_party_(secular),17598,845037
Andhra Pradesh,1980,SECUNDERABAD,GEN,M. Sreedhar Reddy,Male,janta_party,157715,845037
Andhra Pradesh,1980,SIDDIPET,SC,Manne Balaiah,Male,independents,14125,744000
Andhra Pradesh,1980,SIDDIPET,SC,Babu Rao,Male,janta_party_(secular),55138,744000
Andhra Pradesh,1980,MEDAK,GEN,Baswant Reddy Bagali,Male,independents,1240,724930
Andhra Pradesh,1980,MEDAK,GEN,Sardar Jagat Singh,Male,independents,1430,724930
Andhra Pradesh,1980,MEDAK,GEN,M. Lakshmi Narayana Rao,Male,Independent,1704,724930
Andhra Pradesh,1980,MEDAK,GEN,P. V.Rajeswar Rao,Male,independents,2441,724930
Andhra Pradesh,1980,MEDAK,GEN,K. Venkatsam,Male,independents,4970,724930
Andhra Pradesh,1980,MEDAK,GEN,Sakuntala Devi,Female,independents,6514,724930
Andhra Pradesh,1980,BELGAUM,GEN,Ganta Babu,Male,independents,15456,724930
Andhra Pradesh,1980,MEDAK,GEN,Kesava Rao Jadav,Male,janta_party_(secular),26149,724930
Andhra Pradesh,1980,MEDAK,GEN,S. Jaipal Reddy,Male,janta_party,82453,724930
Andhra Pradesh,1980,MEDAK,GEN,Indira Gandhi,Female,indian_natioanl_congress_(i),301577,724930
Andhra Pradesh,1980,NIZAMABAD,GEN,N. Janardhan Raju,Male,independents,8530,668858
Andhra Pradesh,1980,NIZAMABAD,GEN,G. Madhusudhan Reddy,Male,janta_party_(secular),46658,668858
Andhra Pradesh,1980,NIZAMABAD,GEN,K. M. Khan,Male,janta_party,47968,668858
Andhra Pradesh,1980,NIZAMABAD,GEN,M. Ramgopal Reddy,Male,indian_natioanl_congress_(i),248283,668858
Andhra Pradesh,1980,ADILABAD,GEN,Amanath Ali,Male,independents,5911,624640
Andhra Pradesh,1980,ADILABAD,GEN,Jangapalli Lingaiah,Male,independents,6126,624640
Andhra Pradesh,1980,ADILABAD,GEN,A. Padmanabha Reddy,Male,janta_party_(secular),22723,624640
Andhra Pradesh,1980,ADILABAD,GEN,P. Rajeshwar Rao,Male,janta_party,52345,624640
Andhra Pradesh,1980,ADILABAD,GEN,G. Narasimha Reddy,Male,indian_natioanl_congress_(i),234300,624640
Andhra Pradesh,1980,PEDDAPALLI,GEN,Ande Bhanu Murthi,Male,independents,8496,739865
Uttar Pradesh,1980,PEDDAPALLI,SC,Guda Devaiah,Male,independents,10478,739865
Andhra Pradesh,1980,PEDDAPALLI,SC,V. Tulsiram,Male,janta_party,42251,739865
Andhra Pradesh,1980,PEDDAPALLI,SC,P. Rajalingaiah,Male,communist_party_of_india,88266,739865
Andhra Pradesh,1980,PEDDAPALLI,GEN,K. Rajamallu,Male,indian_natioanl_congress_(i),198106,739865
Andhra Pradesh,1980,KARIMNAGAR,GEN,Gurram Rajeshwar Reddy,Male,independents,10119,742524
Andhra Pradesh,1980,KARIMNAGAR,GEN,Golipelli Venkataiah,Male,independents,17651,742524
Andhra Pradesh,1980,KARIMNAGAR,GEN,Badaruddeen Mohammed,Male,independents,17901,742524
Andhra Pradesh,1980,KARIMNAGAR,GEN,Karnati Yadagiri,Male,independents,26903,742524
Andhra Pradesh,1980,KARIMNAGAR,GEN,Gurram Mahdava Reddy,Male,janta_party_(secular),39733,742524
Andhra Pradesh,1980,KARIMNAGAR,GEN,Chennamaneni Vidya Sagar Rao,Male,janta_party,45449,742524
Andhra Pradesh,1980,KARIMNAGAR,GEN,M.Satyanarayana Rao,Male,indian_natioanl_congress_(i),201777,742524
Andhra Pradesh,1980,HANAMKONDA,GEN,C.R.Reddy,Male,Independent,9676,692790
Andhra Pradesh,1980,HANAMKONDA,GEN,Thokala Lakshma Reddy,Male,independents,11564,692790
Andhra Pradesh,1980,HANAMKONDA,GEN,Thoms Reddy Singa Reddy,Male,independents,17220,692790
Andhra Pradesh,1980,HANAMKONDA,GEN,Janardhan Reddy P,Male,indian_national_congress_(u),95012,692790
Andhra Pradesh,1980,HANAMKONDA,GEN,P. V. Narsimha Rao,Male,indian_natioanl_congress_(i),257961,692790
Andhra Pradesh,1980,BELGAUM,GEN,Swamy T. S. Deve Anand,Male,independents,15550,659014
Andhra Pradesh,1980,WARANGAL,GEN,Gopagani Sankar Rao,Male,independents,21402,659014
Andhra Pradesh,1980,BELGAUM,GEN,T. Purshotham Rao,Male,indian_national_congress_(u),143000,659014
Andhra Pradesh,1980,KHAMMAM,GEN,Lingala Jamalaih,Male,independents,2643,701335
Andhra Pradesh,1980,BELGAUM,GEN,Anuapurna Visalaksi Aluri,Female,independents,3807,701335
Andhra Pradesh,1980,KHAMMAM,GEN,Kama John,Male,independents,5007,701335
Andhra Pradesh,1980,KHAMMAM,GEN,Unknown,Male,independents,12181,701335
Andhra Pradesh,1980,KHAMMAM,GEN,B. Lakshmi Naik,Male,independents,12840,701335
Andhra Pradesh,1980,BELGAUM,GEN,Maddi China Venkat Reddy,Male,independents,32378,701335
Andhra Pradesh,1980,BELGAUM,GEN,Upendraiah Samineni,Male,indian_national_congress_(u),106076,701335
Andhra Pradesh,1980,KHAMMAM,GEN,Kondala Rao Jalagam,Male,indian_natioanl_congress_(i),201559,701335
Andhra Pradesh,1980,NALGONDA,GEN,Oruganti Ramulu,Male,independents,10290,739503
Andhra Pradesh,1980,NALGONDA,GEN,Mirza Ahmed Baig,Male,independents,17986,739503
Andhra Pradesh,1980,NALGONDA,GEN,Indrasena Reddy Nallu,Male,janta_party,42335,739503
Andhra Pradesh,1980,NALGONDA,GEN,B. Dharma Bhiksham,Male,communist_party_of_india,167283,739503
Andhra Pradesh,1980,NALGONDA,GEN,T. Damodar Reddy,Male,indian_natioanl_congress_(i),220952,739503
Andhra Pradesh,1980,MIRYALGUDA,GEN,Meera Mohinuddin,Male,Independent,8741,772232
Andhra Pradesh,1980,MIRYALGUDA,GEN,Ghanta Gopal Reddy,Male,independents,26789,772232
Andhra Pradesh,1980,MIRYALGUDA,GEN,Gopalu Dosapati,Male,janta_party,30950,772232
Andhra Pradesh,1980,MIRYALGUDA,GEN,G. S. Reddy,Male,indian_natioanl_congress_(i),221980,772232
Andhra Pradesh,1984,SRIKAKULAM,GEN,N.S.N. Reddy,Male,independent,1870,692761
Andhra Pradesh,1984,SRIKAKULAM,GEN,Bompalli Ramanna,Male,independent,6485,692761
Andhra Pradesh,1984,SRIKAKULAM,GEN,Metta Jaggubhatlu,Male,independent,11143,692761
Andhra Pradesh,1984,SRIKAKULAM,GEN,Rajgopalarao Boddepalli,Male,indian_national_congress,173699,692761
Andhra Pradesh,1984,SRIKAKULAM,GEN,Appayyadora Hanumantu,Male,telugu_desam,298167,692761
Andhra Pradesh,1984,PARVATHIPURAM,ST,Nimmala Krishnamurty,Male,independent,5474,669060
Andhra Pradesh,1984,PARVATHIPURAM,ST,Narasimha Rao Viswasa Rayi,Male,indian_national_congress,184495,669060
Andhra Pradesh,1984,PARVATHIPURAM,ST,Kishore Chandra Suryamarayana Deo Vyricheria,Male,indian_congress_(socialist),233175,669060
Andhra Pradesh,1984,BOBBILI,GEN,Botcha Ramulu,Male,independent,5110,702204
Andhra Pradesh,1984,BOBBILI,GEN,Gottapu Appal Naidu,Male,independent,10911,702204
Andhra Pradesh,1984,BOBBILI,GEN,Penumetcha Samba Siva Raju,Male,indian_national_congress,177573,702204
Andhra Pradesh,1984,BOBBILI,GEN,Anand Gajapathi Raju Poosapati,Male,telugu_desam,315156,702204
Andhra Pradesh,1984,VISAKHAPATNAM,GEN,Mamidi Somunaidu,Male,Independent,1108,878786
Andhra Pradesh,1984,BELGAUM,GEN,Vydula Venkata Babjee Rao,Male,independent,1139,878786
Andhra Pradesh,1984,VISAKHAPATNAM,GEN,Sri Adibhatla Gouri Sankara Sastry,Male,independent,1329,878786
Andhra Pradesh,1984,VISAKHAPATNAM,GEN,Shakoor Babu,Male,independent,2398,878786
Andhra Pradesh,1984,VISAKHAPATNAM,GEN,Icchapurapu Vittal Rao,Male,independent,3863,878786
Andhra Pradesh,1984,VISAKHAPATNAM,GEN,Narayana Murthy Patrudu Sukhavasi,Male,independent,4359,878786
Andhra Pradesh,1984,VISAKHAPATNAM,GEN,Appalaswamy Kommuru Alias Sanjeeva Rao,Male,indian_national_congress,193968,878786
Andhra Pradesh,1984,VISAKHAPATNAM,GEN,Bhattam Sreerama Murthy,Male,telugu_desam,334399,878786
Andhra Pradesh,1984,BHADRACHALAM,ST,Alam Lakshmayya,Male,independent,4010,735992
Andhra Pradesh,1984,BHADRACHALAM,ST,Bapanna Dora Karam,Male,independent,18267,735992
Andhra Pradesh,1984,BELGAUM,ST,B.Radhabai Anandarao,Female,indian_national_congress,170978,735992
Andhra Pradesh,1984,ANAKAPALLI,GEN,Venkateswararao Upamaka,Male,independent,575,744527
Andhra Pradesh,1984,ANAKAPALLI,GEN,Madana Veeranna,Male,independent,2075,744527
Andhra Pradesh,1984,ANAKAPALLI,GEN,Pulibanti Pedakotipalli,Male,Independent,3059,744527
Andhra Pradesh,1984,ANAKAPALLI,GEN,Koneti Satya Rao,Male,independent,3886,744527
Andhra Pradesh,1984,ANAKAPALLI,GEN,Gaddam Viswanath,Male,independent,4229,744527
Andhra Pradesh,1984,ANAKAPALLI,GEN,Appalanaidy S.R.A.S.,Male,indian_national_congress,147531,744527
Andhra Pradesh,1984,ANAKAPALLI,GEN,Appalanarasimham P.,Male,telugu_desam,322347,744527
Andhra Pradesh,1984,KAKINADA,GEN,Gurram Kameswara Rao,Male,independent,1086,804480
Andhra Pradesh,1984,KAKINADA,GEN,Saraganam Kondala Swamy Naidu,Male,independent,2499,804480
Andhra Pradesh,1984,KAKINADA,GEN,Shamuel Vemavarapu,Male,independent,3439,804480
Andhra Pradesh,1984,KAKINADA,GEN,Vadrevu Venkata Surya Nanda Rao,Male,independent,4364,804480
Andhra Pradesh,1984,KAKINADA,GEN,Sanjeeva Rao M.S.,Male,indian_national_congress,214324,804480
